query_id,query_name,query_type,release_id,release_version,timestamp,execution_time_ms,baseline_execution_time_ms,rows_examined,rows_returned,cpu_time_ms,io_cost,plan_hash,baseline_plan_hash,plan_changed,index_name,index_status,statistics_age,statistics_status,workload_level,schema_change,release_change,regression_label,regression_severity,expected_impact,user_impact,evidence
SYNTH-Q-004,Verify whether an appointment slot is already booked,verify_slot_booked,REL-103,v1.2.0,2026-07-31 16:18:00,11.96,13.8,17,1,7.62,1.19,058aae5559b304ea,b1ad58e1033f203f,1,idx_appt_doctor_date_time_status,ADDED,7,CURRENT,NORMAL,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -13.33, ""delta_ms"": -1.84, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-004,Verify whether an appointment slot is already booked,verify_slot_booked,REL-103,v1.2.0,2026-07-31 18:35:00,10.19,13.8,17,1,6.97,1.42,058aae5559b304ea,b1ad58e1033f203f,1,idx_appt_doctor_date_time_status,ADDED,7,CURRENT,NORMAL,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -26.16, ""delta_ms"": -3.61, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-004,Verify whether an appointment slot is already booked,verify_slot_booked,REL-103,v1.2.0,2026-07-31 20:08:00,11.79,13.8,17,1,7.4,1.23,058aae5559b304ea,b1ad58e1033f203f,1,idx_appt_doctor_date_time_status,ADDED,5,CURRENT,LOW,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -14.57, ""delta_ms"": -2.01, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-004,Verify whether an appointment slot is already booked,verify_slot_booked,REL-103,v1.2.0,2026-07-31 22:50:00,9.67,13.8,17,1,7.18,1.46,058aae5559b304ea,b1ad58e1033f203f,1,idx_appt_doctor_date_time_status,ADDED,14,CURRENT,NORMAL,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -29.93, ""delta_ms"": -4.13, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-004,Verify whether an appointment slot is already booked,verify_slot_booked,REL-103,v1.2.0,2026-08-01 00:37:00,10.07,13.8,17,1,6.87,1.24,058aae5559b304ea,b1ad58e1033f203f,1,idx_appt_doctor_date_time_status,ADDED,14,CURRENT,HIGH,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -27.03, ""delta_ms"": -3.73, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-004,Verify whether an appointment slot is already booked,verify_slot_booked,REL-103,v1.2.0,2026-08-01 02:35:00,12.23,13.8,17,1,7.43,1.52,058aae5559b304ea,b1ad58e1033f203f,1,idx_appt_doctor_date_time_status,ADDED,8,CURRENT,HIGH,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -11.38, ""delta_ms"": -1.57, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-005,Search appointments,search_appointments,REL-103,v1.2.0,2026-07-31 08:15:00,24.83,28.5,244,24,14.86,3.94,57658343b2b1c93d,e76181d244fee67c,1,idx_appt_patient_date,ADDED,4,CURRENT,HIGH,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -12.88, ""delta_ms"": -3.67, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-005,Search appointments,search_appointments,REL-103,v1.2.0,2026-07-31 10:30:00,25.58,28.5,244,24,16.31,4.43,57658343b2b1c93d,e76181d244fee67c,1,idx_appt_patient_date,ADDED,7,CURRENT,HIGH,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -10.25, ""delta_ms"": -2.92, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-005,Search appointments,search_appointments,REL-103,v1.2.0,2026-07-31 12:09:00,20.67,28.5,244,24,16.97,3.96,57658343b2b1c93d,e76181d244fee67c,1,idx_appt_patient_date,ADDED,1,CURRENT,HIGH,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -27.47, ""delta_ms"": -7.83, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-005,Search appointments,search_appointments,REL-103,v1.2.0,2026-07-31 14:06:00,22.95,28.5,244,24,15.04,4.53,57658343b2b1c93d,e76181d244fee67c,1,idx_appt_patient_date,ADDED,2,CURRENT,HIGH,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -19.47, ""delta_ms"": -5.55, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-005,Search appointments,search_appointments,REL-103,v1.2.0,2026-07-31 16:26:00,22.63,28.5,244,24,16.98,3.97,57658343b2b1c93d,e76181d244fee67c,1,idx_appt_patient_date,ADDED,2,CURRENT,NORMAL,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -20.6, ""delta_ms"": -5.87, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-005,Search appointments,search_appointments,REL-103,v1.2.0,2026-07-31 18:44:00,20.41,28.5,244,24,14.55,4.46,57658343b2b1c93d,e76181d244fee67c,1,idx_appt_patient_date,ADDED,11,CURRENT,HIGH,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -28.39, ""delta_ms"": -8.09, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-005,Search appointments,search_appointments,REL-103,v1.2.0,2026-07-31 20:34:00,23.52,28.5,244,24,16.67,4.19,57658343b2b1c93d,e76181d244fee67c,1,idx_appt_patient_date,ADDED,6,CURRENT,HIGH,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -17.47, ""delta_ms"": -4.98, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-005,Search appointments,search_appointments,REL-103,v1.2.0,2026-07-31 22:34:00,20.34,28.5,244,24,15.7,4.82,57658343b2b1c93d,e76181d244fee67c,1,idx_appt_patient_date,ADDED,10,CURRENT,LOW,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -28.63, ""delta_ms"": -8.16, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-005,Search appointments,search_appointments,REL-103,v1.2.0,2026-08-01 00:14:00,25.53,28.5,244,24,16.19,4.5,57658343b2b1c93d,e76181d244fee67c,1,idx_appt_patient_date,ADDED,7,CURRENT,LOW,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -10.42, ""delta_ms"": -2.97, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-005,Search appointments,search_appointments,REL-103,v1.2.0,2026-08-01 02:06:00,23.91,28.5,244,24,16.73,3.55,57658343b2b1c93d,e76181d244fee67c,1,idx_appt_patient_date,ADDED,3,CURRENT,HIGH,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -16.11, ""delta_ms"": -4.59, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-006,Update appointment status,update_appointment_status,REL-103,v1.2.0,2026-07-31 08:50:00,12.66,16.4,1,1,8.02,2.05,226cf58936796cc4,d54f2bccb838a972,1,idx_appt_pk,ADDED,5,CURRENT,LOW,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -22.8, ""delta_ms"": -3.74, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-006,Update appointment status,update_appointment_status,REL-103,v1.2.0,2026-07-31 10:26:00,12.05,16.4,1,1,8.38,2.16,226cf58936796cc4,d54f2bccb838a972,1,idx_appt_pk,ADDED,3,CURRENT,NORMAL,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -26.52, ""delta_ms"": -4.35, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-006,Update appointment status,update_appointment_status,REL-103,v1.2.0,2026-07-31 12:43:00,14.47,16.4,1,1,7.43,2.22,226cf58936796cc4,d54f2bccb838a972,1,idx_appt_pk,ADDED,8,CURRENT,NORMAL,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -11.77, ""delta_ms"": -1.93, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-006,Update appointment status,update_appointment_status,REL-103,v1.2.0,2026-07-31 14:16:00,13.67,16.4,1,1,8.97,2.22,226cf58936796cc4,d54f2bccb838a972,1,idx_appt_pk,ADDED,5,CURRENT,HIGH,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -16.65, ""delta_ms"": -2.73, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-006,Update appointment status,update_appointment_status,REL-103,v1.2.0,2026-07-31 16:18:00,12.93,16.4,1,1,7.84,2.32,226cf58936796cc4,d54f2bccb838a972,1,idx_appt_pk,ADDED,2,CURRENT,NORMAL,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -21.16, ""delta_ms"": -3.47, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-006,Update appointment status,update_appointment_status,REL-103,v1.2.0,2026-07-31 18:40:00,12.3,16.4,1,1,8.86,2.01,226cf58936796cc4,d54f2bccb838a972,1,idx_appt_pk,ADDED,12,CURRENT,HIGH,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -25.0, ""delta_ms"": -4.1, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-006,Update appointment status,update_appointment_status,REL-103,v1.2.0,2026-07-31 20:24:00,12.26,16.4,1,1,8.31,2.31,226cf58936796cc4,d54f2bccb838a972,1,idx_appt_pk,ADDED,2,CURRENT,HIGH,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -25.24, ""delta_ms"": -4.14, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-006,Update appointment status,update_appointment_status,REL-103,v1.2.0,2026-07-31 22:44:00,14.69,16.4,1,1,8.48,2.07,226cf58936796cc4,d54f2bccb838a972,1,idx_appt_pk,ADDED,1,CURRENT,NORMAL,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -10.43, ""delta_ms"": -1.71, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-006,Update appointment status,update_appointment_status,REL-103,v1.2.0,2026-08-01 00:36:00,13.92,16.4,1,1,8.84,2.56,226cf58936796cc4,d54f2bccb838a972,1,idx_appt_pk,ADDED,10,CURRENT,LOW,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -15.12, ""delta_ms"": -2.48, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-006,Update appointment status,update_appointment_status,REL-103,v1.2.0,2026-08-01 02:49:00,14.11,16.4,1,1,7.59,2.01,226cf58936796cc4,d54f2bccb838a972,1,idx_appt_pk,ADDED,10,CURRENT,NORMAL,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -13.96, ""delta_ms"": -2.29, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-007,Cancel appointment,cancel_appointment,REL-103,v1.2.0,2026-07-31 08:16:00,10.86,15.1,1,1,7.84,1.77,226cf58936796cc4,d54f2bccb838a972,1,idx_appt_pk,ADDED,11,CURRENT,NORMAL,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -28.08, ""delta_ms"": -4.24, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-007,Cancel appointment,cancel_appointment,REL-103,v1.2.0,2026-07-31 10:50:00,12.32,15.1,1,1,8.04,1.81,226cf58936796cc4,d54f2bccb838a972,1,idx_appt_pk,ADDED,1,CURRENT,HIGH,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -18.41, ""delta_ms"": -2.78, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-007,Cancel appointment,cancel_appointment,REL-103,v1.2.0,2026-07-31 12:18:00,11.82,15.1,1,1,7.03,2.31,226cf58936796cc4,d54f2bccb838a972,1,idx_appt_pk,ADDED,12,CURRENT,NORMAL,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -21.72, ""delta_ms"": -3.28, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-007,Cancel appointment,cancel_appointment,REL-103,v1.2.0,2026-07-31 14:23:00,11.07,15.1,1,1,8.39,2.42,226cf58936796cc4,d54f2bccb838a972,1,idx_appt_pk,ADDED,14,CURRENT,NORMAL,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -26.69, ""delta_ms"": -4.03, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-007,Cancel appointment,cancel_appointment,REL-103,v1.2.0,2026-07-31 16:18:00,10.92,15.1,1,1,8.48,1.84,226cf58936796cc4,d54f2bccb838a972,1,idx_appt_pk,ADDED,13,CURRENT,NORMAL,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -27.68, ""delta_ms"": -4.18, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-007,Cancel appointment,cancel_appointment,REL-103,v1.2.0,2026-07-31 18:14:00,13.0,15.1,1,1,7.34,2.31,226cf58936796cc4,d54f2bccb838a972,1,idx_appt_pk,ADDED,14,CURRENT,HIGH,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -13.91, ""delta_ms"": -2.1, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-007,Cancel appointment,cancel_appointment,REL-103,v1.2.0,2026-07-31 20:00:00,10.94,15.1,1,1,7.35,2.28,226cf58936796cc4,d54f2bccb838a972,1,idx_appt_pk,ADDED,9,CURRENT,NORMAL,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -27.55, ""delta_ms"": -4.16, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-007,Cancel appointment,cancel_appointment,REL-103,v1.2.0,2026-07-31 22:16:00,12.5,15.1,1,1,7.36,2.23,226cf58936796cc4,d54f2bccb838a972,1,idx_appt_pk,ADDED,14,CURRENT,HIGH,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -17.22, ""delta_ms"": -2.6, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-007,Cancel appointment,cancel_appointment,REL-103,v1.2.0,2026-08-01 00:30:00,13.24,15.1,1,1,7.72,2.4,226cf58936796cc4,d54f2bccb838a972,1,idx_appt_pk,ADDED,10,CURRENT,LOW,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -12.32, ""delta_ms"": -1.86, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-007,Cancel appointment,cancel_appointment,REL-103,v1.2.0,2026-08-01 02:14:00,13.06,15.1,1,1,8.38,1.96,226cf58936796cc4,d54f2bccb838a972,1,idx_appt_pk,ADDED,11,CURRENT,LOW,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -13.51, ""delta_ms"": -2.04, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-008,Retrieve doctor schedule,retrieve_doctor_schedule,REL-103,v1.2.0,2026-07-31 08:26:00,12.91,18.2,62,16,8.06,2.21,d556dcb0fb9dd190,d92063c67a1d5b2c,1,idx_appt_doctor_date,ADDED,3,CURRENT,LOW,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -29.07, ""delta_ms"": -5.29, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-008,Retrieve doctor schedule,retrieve_doctor_schedule,REL-103,v1.2.0,2026-07-31 10:07:00,15.97,18.2,62,16,8.29,1.85,d556dcb0fb9dd190,d92063c67a1d5b2c,1,idx_appt_doctor_date,ADDED,4,CURRENT,LOW,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -12.25, ""delta_ms"": -2.23, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-008,Retrieve doctor schedule,retrieve_doctor_schedule,REL-103,v1.2.0,2026-07-31 12:42:00,15.44,18.2,62,16,8.33,1.83,d556dcb0fb9dd190,d92063c67a1d5b2c,1,idx_appt_doctor_date,ADDED,10,CURRENT,HIGH,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -15.16, ""delta_ms"": -2.76, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-008,Retrieve doctor schedule,retrieve_doctor_schedule,REL-103,v1.2.0,2026-07-31 14:06:00,14.23,18.2,62,16,10.15,1.58,d556dcb0fb9dd190,d92063c67a1d5b2c,1,idx_appt_doctor_date,ADDED,10,CURRENT,HIGH,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -21.81, ""delta_ms"": -3.97, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-008,Retrieve doctor schedule,retrieve_doctor_schedule,REL-103,v1.2.0,2026-07-31 16:23:00,14.36,18.2,62,16,8.52,1.8,d556dcb0fb9dd190,d92063c67a1d5b2c,1,idx_appt_doctor_date,ADDED,8,CURRENT,NORMAL,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -21.1, ""delta_ms"": -3.84, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-008,Retrieve doctor schedule,retrieve_doctor_schedule,REL-103,v1.2.0,2026-07-31 18:43:00,16.02,18.2,62,16,9.45,1.6,d556dcb0fb9dd190,d92063c67a1d5b2c,1,idx_appt_doctor_date,ADDED,9,CURRENT,NORMAL,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -11.98, ""delta_ms"": -2.18, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-008,Retrieve doctor schedule,retrieve_doctor_schedule,REL-103,v1.2.0,2026-07-31 20:17:00,16.19,18.2,62,16,9.86,1.62,d556dcb0fb9dd190,d92063c67a1d5b2c,1,idx_appt_doctor_date,ADDED,2,CURRENT,NORMAL,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -11.04, ""delta_ms"": -2.01, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-008,Retrieve doctor schedule,retrieve_doctor_schedule,REL-103,v1.2.0,2026-07-31 22:13:00,15.6,18.2,62,16,8.54,1.64,d556dcb0fb9dd190,d92063c67a1d5b2c,1,idx_appt_doctor_date,ADDED,1,CURRENT,LOW,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -14.29, ""delta_ms"": -2.6, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-008,Retrieve doctor schedule,retrieve_doctor_schedule,REL-103,v1.2.0,2026-08-01 00:36:00,15.76,18.2,62,16,9.24,1.94,d556dcb0fb9dd190,d92063c67a1d5b2c,1,idx_appt_doctor_date,ADDED,2,CURRENT,NORMAL,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -13.41, ""delta_ms"": -2.44, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-008,Retrieve doctor schedule,retrieve_doctor_schedule,REL-103,v1.2.0,2026-08-01 02:14:00,13.28,18.2,62,16,10.03,1.56,d556dcb0fb9dd190,d92063c67a1d5b2c,1,idx_appt_doctor_date,ADDED,13,CURRENT,NORMAL,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -27.03, ""delta_ms"": -4.92, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
SYNTH-Q-009,Retrieve department schedule,retrieve_department_schedule,REL-103,v1.2.0,2026-07-31 08:09:00,26.25,35.0,336,65,17.27,5.2,2983647e4ddd04f2,364020380f4bd7af,1,idx_appt_dept_date,ADDED,9,CURRENT,NORMAL,INDEX_ADDED,index_added,NORMAL,OK,Stable execution profile.,Smooth booking workflow.,"{""rule_triggered"": ""NORMAL_STABLE_OR_IMPROVED"", ""delta_pct"": -25.0, ""delta_ms"": -8.75, ""plan_diff"": ""NONE"", ""index_impact"": ""ADDED"", ""recommendation"": ""Release is safe for deployment.""}"
